# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
STMN4	ENSG00000015592	ENST00000523048	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000373299	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000373302	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000626416	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000626539	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000628638	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000628768	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000635950	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000636509	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000636962	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000637060	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000637173	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000637464	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000637521	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000637953	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STXBP1	ENSG00000136854	ENST00000650920	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SUN3	ENSG00000164744	ENST00000297325	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SUN3	ENSG00000164744	ENST00000395572	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SUN3	ENSG00000164744	ENST00000412142	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SUN3	ENSG00000164744	ENST00000412371	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SUN3	ENSG00000164744	ENST00000438771	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SUN3	ENSG00000164744	ENST00000449896	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SUN3	ENSG00000164744	ENST00000453071	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SUN3	ENSG00000164744	ENST00000453192	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SUN3	ENSG00000164744	ENST00000473723	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SUSD4	ENSG00000143502	ENST00000343846	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SUSD4	ENSG00000143502	ENST00000344029	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SUSD4	ENSG00000143502	ENST00000366878	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SUSD4	ENSG00000143502	ENST00000484758	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SUSD4	ENSG00000143502	ENST00000494793	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SUSD4	ENSG00000143502	ENST00000497669	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SUSD4	ENSG00000143502	ENST00000608996	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SYCE3	ENSG00000217442	ENST00000402753	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SYCE3	ENSG00000217442	ENST00000406915	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SYNJ1	ENSG00000159082	ENST00000357345	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SYNJ1	ENSG00000159082	ENST00000382491	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SYNJ1	ENSG00000159082	ENST00000382499	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SYNJ1	ENSG00000159082	ENST00000429236	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SYNJ1	ENSG00000159082	ENST00000433931	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SYNJ1	ENSG00000159082	ENST00000456084	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SYNJ1	ENSG00000159082	ENST00000630077	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SYPL1	ENSG00000008282	ENST00000011473	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SYPL1	ENSG00000008282	ENST00000455385	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SYPL1	ENSG00000008282	ENST00000470347	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SYPL1	ENSG00000008282	ENST00000483448	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SYPL1	ENSG00000008282	ENST00000634737	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TAF11L11	ENSG00000283740	ENST00000510838	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TAS1R1	ENSG00000173662	ENST00000333172	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TAS1R1	ENSG00000173662	ENST00000351136	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TAS1R1	ENSG00000173662	ENST00000411823	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TAS1R1	ENSG00000173662	ENST00000415267	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TBXA2R	ENSG00000006638	ENST00000375190	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TBXA2R	ENSG00000006638	ENST00000411851	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TBXA2R	ENSG00000006638	ENST00000589966	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TCAF2	ENSG00000170379	ENST00000357344	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
TCAF2	ENSG00000170379	ENST00000411935	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
TCAF2	ENSG00000170379	ENST00000425618	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
TCAF2	ENSG00000170379	ENST00000441159	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
TCAF2	ENSG00000170379	ENST00000444908	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
TCAF2	ENSG00000170379	ENST00000518791	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
TCAF2	ENSG00000170379	ENST00000643242	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
TCF7L2	ENSG00000148737	ENST00000277945	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000352065	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000355717	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000355995	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TCF7L2	ENSG00000148737	ENST00000369386	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000369395	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000369397	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TCF7L2	ENSG00000148737	ENST00000466338	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000470254	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000471569	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000480888	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000494353	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000534894	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000536810	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TCF7L2	ENSG00000148737	ENST00000538897	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000542695	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TCF7L2	ENSG00000148737	ENST00000543371	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TCF7L2	ENSG00000148737	ENST00000545257	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF7L2	ENSG00000148737	ENST00000627217	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TCF7L2	ENSG00000148737	ENST00000629706	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TEN1-CDK3	ENSG00000261408	ENST00000567351	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TEN1-CDK3	ENSG00000261408	ENST00000569284	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TEN1-CDK3	ENSG00000261408	ENST00000649294	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TENT5A	ENSG00000112773	ENST00000320172	protein_coding	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TENT5A	ENSG00000112773	ENST00000369754	protein_coding	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TENT5A	ENSG00000112773	ENST00000369756	protein_coding	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TENT5A	ENSG00000112773	ENST00000412306	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TENT5A	ENSG00000112773	ENST00000423467	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TERF2IP	ENSG00000166848	ENST00000564671	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TERF2IP	ENSG00000166848	ENST00000653858	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TERF2IP	ENSG00000166848	ENST00000659145	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEX26-AS1	ENSG00000224743	ENST00000451495		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEX26-AS1	ENSG00000224743	ENST00000585870		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEX26-AS1	ENSG00000224743	ENST00000586464		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEX26-AS1	ENSG00000224743	ENST00000586973		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEX26-AS1	ENSG00000224743	ENST00000588425		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TEX26-AS1	ENSG00000224743	ENST00000588726		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEX26-AS1	ENSG00000224743	ENST00000590344		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEX26-AS1	ENSG00000224743	ENST00000590721		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEX26-AS1	ENSG00000224743	ENST00000591300		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TEX26-AS1	ENSG00000224743	ENST00000592950		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEX26-AS1	ENSG00000224743	ENST00000593246		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEX26-AS1	ENSG00000224743	ENST00000664586		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEX37	ENSG00000172073	ENST00000303254	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
THRB	ENSG00000151090	ENST00000280696	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
THRB	ENSG00000151090	ENST00000356447	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000396671	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000413780	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000416420	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000431815	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000447414	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000447875	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000453729	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000642307	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000643772	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000644321	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000645139	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000646209	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000646432	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THRB	ENSG00000151090	ENST00000646966	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THSD4	ENSG00000187720	ENST00000261862	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
THSD4	ENSG00000187720	ENST00000355327	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
THSD4	ENSG00000187720	ENST00000357769	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
THSD4	ENSG00000187720	ENST00000567745	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
THSD4	ENSG00000187720	ENST00000567776	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
THSD4	ENSG00000187720	ENST00000567838	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TJP3	ENSG00000105289	ENST00000539908	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TJP3	ENSG00000105289	ENST00000541714	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TJP3	ENSG00000105289	ENST00000587686	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TJP3	ENSG00000105289	ENST00000589378	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TJP3	ENSG00000105289	ENST00000591493	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMCC2	ENSG00000133069	ENST00000358024	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TMCC2	ENSG00000133069	ENST00000367159	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMCC2	ENSG00000133069	ENST00000481950	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMCC2	ENSG00000133069	ENST00000495538	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TMCC2	ENSG00000133069	ENST00000545499	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TMCC2	ENSG00000133069	ENST00000637895	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM131L	ENSG00000121210	ENST00000240487	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM131L	ENSG00000121210	ENST00000409663	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM131L	ENSG00000121210	ENST00000409959	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM131L	ENSG00000121210	ENST00000497247	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM235	ENSG00000204278	ENST00000374946	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM235	ENSG00000204278	ENST00000421688	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM235	ENSG00000204278	ENST00000550981	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM235	ENSG00000204278	ENST00000551068	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM235	ENSG00000204278	ENST00000586400	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM235	ENSG00000204278	ENST00000591033	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM63A	ENSG00000196187	ENST00000366835	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TMEM63A	ENSG00000196187	ENST00000436966	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TMEM63A	ENSG00000196187	ENST00000487817	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TNFSF9	ENSG00000125657	ENST00000245817	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNXB	ENSG00000168477	ENST00000375244	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TNXB	ENSG00000168477	ENST00000451343	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TNXB	ENSG00000168477	ENST00000490077	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TNXB	ENSG00000168477	ENST00000498094	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TNXB	ENSG00000168477	ENST00000611016	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TNXB	ENSG00000168477	ENST00000644971	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TNXB	ENSG00000168477	ENST00000647633	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TOMM6	ENSG00000214736	ENST00000398881	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TOMM6	ENSG00000214736	ENST00000398884	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TPO	ENSG00000115705	ENST00000329066	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TPO	ENSG00000115705	ENST00000345913	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TPO	ENSG00000115705	ENST00000346956	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TPO	ENSG00000115705	ENST00000382198	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TPO	ENSG00000115705	ENST00000382201	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TPO	ENSG00000115705	ENST00000422464	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TPO	ENSG00000115705	ENST00000497517	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TPRN	ENSG00000176058	ENST00000333046	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TPRN	ENSG00000176058	ENST00000409012	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TPRN	ENSG00000176058	ENST00000477345	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TPRN	ENSG00000176058	ENST00000541945	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRAK1	ENSG00000182606	ENST00000327628	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRAK1	ENSG00000182606	ENST00000341421	protein_coding	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
TRAK1	ENSG00000182606	ENST00000396175	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRAK1	ENSG00000182606	ENST00000487159	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRAK1	ENSG00000182606	ENST00000613405	protein_coding	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
TRAK1	ENSG00000182606	ENST00000672026	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRAK1	ENSG00000182606	ENST00000673621	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRBC1	ENSG00000211751	ENST00000633705	TR_C_gene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRBJ2-1	ENSG00000211764	ENST00000390412	TR_J_gene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRBJ2-2	ENSG00000211765	ENST00000390413	TR_J_gene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRBJ2-2P	ENSG00000211766	ENST00000390414	TR_J_gene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRBJ2-3	ENSG00000211767	ENST00000390415	TR_J_gene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRBJ2-4	ENSG00000211768	ENST00000390416	TR_J_gene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
